ID,TRT,Herbicide,AI,Rate,Cultivar,Rep,Run,Biomass,CNTRLAVG,VSCNTRL,Biomass_Red.
,0,Control,chloransulam-methyl,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,chloransulam-methyl,0,X-59,6,2,1.07,1.65,0.65,0.35
3127,43,FirstRate,chloransulam-methyl,4.4,X-59,1,2,0.56,1.65,0.34,0.66
3128,43,FirstRate,chloransulam-methyl,4.4,X-59,2,2,0.44,1.65,0.27,0.73
3129,43,FirstRate,chloransulam-methyl,4.4,X-59,3,2,0.11,1.65,0.07,0.93
3130,44,FirstRate,chloransulam-methyl,8.8,X-59,1,2,0.52,1.65,0.32,0.68
3131,44,FirstRate,chloransulam-methyl,8.8,X-59,2,2,0.2,1.65,0.12,0.88
3132,44,FirstRate,chloransulam-methyl,8.8,X-59,3,2,0.13,1.65,0.08,0.92
3133,45,FirstRate,chloransulam-methyl,17.7,X-59,1,2,0.6,1.65,0.36,0.64
3134,45,FirstRate,chloransulam-methyl,17.7,X-59,2,2,0.06,1.65,0.04,0.96
3135,45,FirstRate,chloransulam-methyl,17.7,X-59,3,2,0.27,1.65,0.16,0.84
3136,46,FirstRate,chloransulam-methyl,26.5,X-59,1,2,0.26,1.65,0.16,0.84
3137,46,FirstRate,chloransulam-methyl,26.5,X-59,2,2,0.33,1.65,0.20,0.80
3138,46,FirstRate,chloransulam-methyl,26.5,X-59,3,2,0.11,1.65,0.07,0.93
3139,47,FirstRate,chloransulam-methyl,35.3,X-59,1,2,0,1.65,0.00,1.00
3140,47,FirstRate,chloransulam-methyl,35.3,X-59,2,2,0.21,1.65,0.13,0.87
3141,47,FirstRate,chloransulam-methyl,35.3,X-59,3,2,0.14,1.65,0.08,0.92
3142,48,FirstRate,chloransulam-methyl,70.6,X-59,1,2,0,1.65,0.00,1.00
3143,48,FirstRate,chloransulam-methyl,70.6,X-59,2,2,0.25,1.65,0.15,0.85
3144,48,FirstRate,chloransulam-methyl,70.6,X-59,3,2,0.26,1.65,0.16,0.84
3145,49,FirstRate,chloransulam-methyl,141,X-59,1,2,0,1.65,0.00,1.00
3146,49,FirstRate,chloransulam-methyl,141,X-59,2,2,0.16,1.65,0.10,0.90
3147,49,FirstRate,chloransulam-methyl,141,X-59,3,2,0.2,1.65,0.12,0.88
,0,Control,atrazine,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,atrazine,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,atrazine,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,atrazine,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,atrazine,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,atrazine,0,X-59,6,2,1.07,1.65,0.65,0.35
3148,50,Aatrex 4L,atrazine,210,X-59,1,2,0.72,1.65,0.44,0.56
3149,50,Aatrex 4L,atrazine,210,X-59,2,2,0.07,1.65,0.04,0.96
3150,50,Aatrex 4L,atrazine,210,X-59,3,2,0.57,1.65,0.35,0.65
3151,51,Aatrex 4L,atrazine,420,X-59,1,2,0,1.65,0.00,1.00
3152,51,Aatrex 4L,atrazine,420,X-59,2,2,0,1.65,0.00,1.00
3153,51,Aatrex 4L,atrazine,420,X-59,3,2,0,1.65,0.00,1.00
3154,52,Aatrex 4L,atrazine,840,X-59,1,2,0,1.65,0.00,1.00
3155,52,Aatrex 4L,atrazine,840,X-59,2,2,0,1.65,0.00,1.00
3156,52,Aatrex 4L,atrazine,840,X-59,3,2,0,1.65,0.00,1.00
3157,53,Aatrex 4L,atrazine,1260,X-59,1,2,0,1.65,0.00,1.00
3158,53,Aatrex 4L,atrazine,1260,X-59,2,2,0,1.65,0.00,1.00
3159,53,Aatrex 4L,atrazine,1260,X-59,3,2,0,1.65,0.00,1.00
3160,54,Aatrex 4L,atrazine,1680,X-59,1,2,0,1.65,0.00,1.00
3161,54,Aatrex 4L,atrazine,1680,X-59,2,2,0,1.65,0.00,1.00
3162,54,Aatrex 4L,atrazine,1680,X-59,3,2,0,1.65,0.00,1.00
3163,55,Aatrex 4L,atrazine,3360,X-59,1,2,0,1.65,0.00,1.00
3164,55,Aatrex 4L,atrazine,3360,X-59,2,2,0,1.65,0.00,1.00
3165,55,Aatrex 4L,atrazine,3360,X-59,3,2,0,1.65,0.00,1.00
3166,56,Aatrex 4L,atrazine,6700,X-59,1,2,0,1.65,0.00,1.00
3167,56,Aatrex 4L,atrazine,6700,X-59,2,2,0,1.65,0.00,1.00
3168,56,Aatrex 4L,atrazine,6700,X-59,3,2,0,1.65,0.00,1.00
,0,Control,fomesafen,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,fomesafen,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,fomesafen,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,fomesafen,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,fomesafen,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,fomesafen,0,X-59,6,2,1.07,1.65,0.65,0.35
3169,57,Flexstar,fomesafen,33,X-59,1,2,0.4,1.65,0.24,0.76
3170,57,Flexstar,fomesafen,33,X-59,2,2,1.17,1.65,0.71,0.29
3171,57,Flexstar,fomesafen,33,X-59,3,2,0.91,1.65,0.55,0.45
3172,58,Flexstar,fomesafen,66,X-59,1,2,0.23,1.65,0.14,0.86
3173,58,Flexstar,fomesafen,66,X-59,2,2,0.18,1.65,0.11,0.89
3174,58,Flexstar,fomesafen,66,X-59,3,2,0.14,1.65,0.08,0.92
3175,59,Flexstar,fomesafen,132,X-59,1,2,0.1,1.65,0.06,0.94
3176,59,Flexstar,fomesafen,132,X-59,2,2,0.14,1.65,0.08,0.92
3177,59,Flexstar,fomesafen,132,X-59,3,2,0.4,1.65,0.24,0.76
3178,60,Flexstar,fomesafen,198,X-59,1,2,0,1.65,0.00,1.00
3179,60,Flexstar,fomesafen,198,X-59,2,2,0,1.65,0.00,1.00
3180,60,Flexstar,fomesafen,198,X-59,3,2,0,1.65,0.00,1.00
3181,61,Flexstar,fomesafen,263,X-59,1,2,0,1.65,0.00,1.00
3182,61,Flexstar,fomesafen,263,X-59,2,2,0,1.65,0.00,1.00
3183,61,Flexstar,fomesafen,263,X-59,3,2,0.09,1.65,0.05,0.95
3184,62,Flexstar,fomesafen,527,X-59,1,2,0,1.65,0.00,1.00
3185,62,Flexstar,fomesafen,527,X-59,2,2,0,1.65,0.00,1.00
3186,62,Flexstar,fomesafen,527,X-59,3,2,0,1.65,0.00,1.00
3187,63,Flexstar,fomesafen,1050,X-59,1,2,0,1.65,0.00,1.00
3188,63,Flexstar,fomesafen,1050,X-59,2,2,0,1.65,0.00,1.00
3189,63,Flexstar,fomesafen,1050,X-59,3,2,0,1.65,0.00,1.00
,0,Control,isoxaflutole,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,isoxaflutole,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,isoxaflutole,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,isoxaflutole,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,isoxaflutole,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,isoxaflutole,0,X-59,6,2,1.07,1.65,0.65,0.35
3190,64,Balance Flexx,isoxaflutole,9.9,X-59,1,2,0.62,1.65,0.38,0.62
3191,64,Balance Flexx,isoxaflutole,9.9,X-59,2,2,0.35,1.65,0.21,0.79
3192,64,Balance Flexx,isoxaflutole,9.9,X-59,3,2,0.62,1.65,0.38,0.62
3193,65,Balance Flexx,isoxaflutole,19.7,X-59,1,2,0.07,1.65,0.04,0.96
3194,65,Balance Flexx,isoxaflutole,19.7,X-59,2,2,0.07,1.65,0.04,0.96
3195,65,Balance Flexx,isoxaflutole,19.7,X-59,3,2,0.12,1.65,0.07,0.93
3196,66,Balance Flexx,isoxaflutole,39.4,X-59,1,2,0,1.65,0.00,1.00
3197,66,Balance Flexx,isoxaflutole,39.4,X-59,2,2,0.05,1.65,0.03,0.97
3198,66,Balance Flexx,isoxaflutole,39.4,X-59,3,2,0.05,1.65,0.03,0.97
3199,67,Balance Flexx,isoxaflutole,59,X-59,1,2,0,1.65,0.00,1.00
3200,67,Balance Flexx,isoxaflutole,59,X-59,2,2,0,1.65,0.00,1.00
3201,67,Balance Flexx,isoxaflutole,59,X-59,3,2,0.04,1.65,0.02,0.98
3202,68,Balance Flexx,isoxaflutole,79,X-59,1,2,0,1.65,0.00,1.00
3203,68,Balance Flexx,isoxaflutole,79,X-59,2,2,0.01,1.65,0.01,0.99
3204,68,Balance Flexx,isoxaflutole,79,X-59,3,2,0,1.65,0.00,1.00
3205,69,Balance Flexx,isoxaflutole,158,X-59,1,2,0,1.65,0.00,1.00
3206,69,Balance Flexx,isoxaflutole,158,X-59,2,2,0,1.65,0.00,1.00
3207,69,Balance Flexx,isoxaflutole,158,X-59,3,2,0.04,1.65,0.02,0.98
3208,70,Balance Flexx,isoxaflutole,315,X-59,1,2,0,1.65,0.00,1.00
3209,70,Balance Flexx,isoxaflutole,315,X-59,2,2,0,1.65,0.00,1.00
3210,70,Balance Flexx,isoxaflutole,315,X-59,3,2,0,1.65,0.00,1.00
,0,Control,topramezone,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,topramezone,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,topramezone,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,topramezone,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,topramezone,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,topramezone,0,X-59,6,2,1.07,1.65,0.65,0.35
3211,71,Armezon,topramezone,2.3,X-59,1,2,0.2,1.65,0.12,0.88
3212,71,Armezon,topramezone,2.3,X-59,2,2,0,1.65,0.00,1.00
3213,71,Armezon,topramezone,2.3,X-59,3,2,0.11,1.65,0.07,0.93
3214,72,Armezon,topramezone,4.6,X-59,1,2,0,1.65,0.00,1.00
3215,72,Armezon,topramezone,4.6,X-59,2,2,0,1.65,0.00,1.00
3216,72,Armezon,topramezone,4.6,X-59,3,2,0,1.65,0.00,1.00
3217,73,Armezon,topramezone,9.2,X-59,1,2,0,1.65,0.00,1.00
3218,73,Armezon,topramezone,9.2,X-59,2,2,0,1.65,0.00,1.00
3219,73,Armezon,topramezone,9.2,X-59,3,2,0,1.65,0.00,1.00
3220,74,Armezon,topramezone,13.8,X-59,1,2,0,1.65,0.00,1.00
3221,74,Armezon,topramezone,13.8,X-59,2,2,0,1.65,0.00,1.00
3222,74,Armezon,topramezone,13.8,X-59,3,2,0,1.65,0.00,1.00
3223,75,Armezon,topramezone,18.4,X-59,1,2,0,1.65,0.00,1.00
3224,75,Armezon,topramezone,18.4,X-59,2,2,0,1.65,0.00,1.00
3225,75,Armezon,topramezone,18.4,X-59,3,2,0,1.65,0.00,1.00
3226,76,Armezon,topramezone,36.8,X-59,1,2,0,1.65,0.00,1.00
3227,76,Armezon,topramezone,36.8,X-59,2,2,0,1.65,0.00,1.00
3228,76,Armezon,topramezone,36.8,X-59,3,2,0,1.65,0.00,1.00
3229,77,Armezon,topramezone,73.6,X-59,1,2,0,1.65,0.00,1.00
3230,77,Armezon,topramezone,73.6,X-59,2,2,0,1.65,0.00,1.00
3231,77,Armezon,topramezone,73.6,X-59,3,2,0,1.65,0.00,1.00
,0,Control,mesotrione,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,mesotrione,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,mesotrione,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,mesotrione,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,mesotrione,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,mesotrione,0,X-59,6,2,1.07,1.65,0.65,0.35
3232,78,Callisto,mesotrione,13.1,X-59,1,2,0.03,1.65,0.02,0.98
3233,78,Callisto,mesotrione,13.1,X-59,2,2,0,1.65,0.00,1.00
3234,78,Callisto,mesotrione,13.1,X-59,3,2,0.08,1.65,0.05,0.95
3235,79,Callisto,mesotrione,26.3,X-59,1,2,0,1.65,0.00,1.00
3236,79,Callisto,mesotrione,26.3,X-59,2,2,0,1.65,0.00,1.00
3237,79,Callisto,mesotrione,26.3,X-59,3,2,0,1.65,0.00,1.00
3238,80,Callisto,mesotrione,52.5,X-59,1,2,0,1.65,0.00,1.00
3239,80,Callisto,mesotrione,52.5,X-59,2,2,0,1.65,0.00,1.00
3240,80,Callisto,mesotrione,52.5,X-59,3,2,0,1.65,0.00,1.00
3241,81,Callisto,mesotrione,79,X-59,1,2,0,1.65,0.00,1.00
3242,81,Callisto,mesotrione,79,X-59,2,2,0,1.65,0.00,1.00
3243,81,Callisto,mesotrione,79,X-59,3,2,0,1.65,0.00,1.00
3244,82,Callisto,mesotrione,105,X-59,1,2,0,1.65,0.00,1.00
3245,82,Callisto,mesotrione,105,X-59,2,2,0,1.65,0.00,1.00
3246,82,Callisto,mesotrione,105,X-59,3,2,0,1.65,0.00,1.00
3247,83,Callisto,mesotrione,210,X-59,1,2,0,1.65,0.00,1.00
3248,83,Callisto,mesotrione,210,X-59,2,2,0,1.65,0.00,1.00
3249,83,Callisto,mesotrione,210,X-59,3,2,0,1.65,0.00,1.00
3250,84,Callisto,mesotrione,420,X-59,1,2,0,1.65,0.00,1.00
3251,84,Callisto,mesotrione,420,X-59,2,2,0,1.65,0.00,1.00
3252,84,Callisto,mesotrione,420,X-59,3,2,0,1.65,0.00,1.00
,0,Control,tembotrione,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,tembotrione,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,tembotrione,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,tembotrione,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,tembotrione,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,tembotrione,0,X-59,6,2,1.07,1.65,0.65,0.35
3253,85,Laudis,tembotrione,11.5,X-59,1,2,0.01,1.65,0.01,0.99
3254,85,Laudis,tembotrione,11.5,X-59,2,2,0,1.65,0.00,1.00
3255,85,Laudis,tembotrione,11.5,X-59,3,2,0.08,1.65,0.05,0.95
3256,86,Laudis,tembotrione,23,X-59,1,2,0,1.65,0.00,1.00
3257,86,Laudis,tembotrione,23,X-59,2,2,0,1.65,0.00,1.00
3258,86,Laudis,tembotrione,23,X-59,3,2,0,1.65,0.00,1.00
3259,87,Laudis,tembotrione,46,X-59,1,2,0,1.65,0.00,1.00
3260,87,Laudis,tembotrione,46,X-59,2,2,0.06,1.65,0.04,0.96
3261,87,Laudis,tembotrione,46,X-59,3,2,0,1.65,0.00,1.00
3262,88,Laudis,tembotrione,69,X-59,1,2,0,1.65,0.00,1.00
3263,88,Laudis,tembotrione,69,X-59,2,2,0,1.65,0.00,1.00
3264,88,Laudis,tembotrione,69,X-59,3,2,0,1.65,0.00,1.00
3265,89,Laudis,tembotrione,92,X-59,1,2,0,1.65,0.00,1.00
3266,89,Laudis,tembotrione,92,X-59,2,2,0,1.65,0.00,1.00
3267,89,Laudis,tembotrione,92,X-59,3,2,0,1.65,0.00,1.00
3268,90,Laudis,tembotrione,184,X-59,1,2,0,1.65,0.00,1.00
3269,90,Laudis,tembotrione,184,X-59,2,2,0,1.65,0.00,1.00
3270,90,Laudis,tembotrione,184,X-59,3,2,0,1.65,0.00,1.00
3271,91,Laudis,tembotrione,368,X-59,1,2,0,1.65,0.00,1.00
3272,91,Laudis,tembotrione,368,X-59,2,2,0,1.65,0.00,1.00
3273,91,Laudis,tembotrione,368,X-59,3,2,0,1.65,0.00,1.00
,0,Control,rimsulfuron,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,rimsulfuron,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,rimsulfuron,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,rimsulfuron,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,rimsulfuron,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,rimsulfuron,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3337,22,Resolve SG,rimsulfuron,2.74,CRS-1,1,2,0.86,1.81,0.48,0.52
3338,22,Resolve SG,rimsulfuron,2.74,CRS-1,2,2,1.91,1.81,1.00,0.00
3339,22,Resolve SG,rimsulfuron,2.74,CRS-1,3,2,0.94,1.81,0.52,0.48
3340,23,Resolve SG,rimsulfuron,5.5,CRS-1,1,2,0.7,1.81,0.39,0.61
3341,23,Resolve SG,rimsulfuron,5.5,CRS-1,2,2,0.36,1.81,0.20,0.80
3342,23,Resolve SG,rimsulfuron,5.5,CRS-1,3,2,1.35,1.81,0.75,0.25
3343,24,Resolve SG,rimsulfuron,11,CRS-1,1,2,1.18,1.81,0.65,0.35
3344,24,Resolve SG,rimsulfuron,11,CRS-1,2,2,0.9,1.81,0.50,0.50
3345,24,Resolve SG,rimsulfuron,11,CRS-1,3,2,0.28,1.81,0.15,0.85
3346,25,Resolve SG,rimsulfuron,16.4,CRS-1,1,2,0.61,1.81,0.34,0.66
3347,25,Resolve SG,rimsulfuron,16.4,CRS-1,2,2,0.66,1.81,0.36,0.64
3348,25,Resolve SG,rimsulfuron,16.4,CRS-1,3,2,0.32,1.81,0.18,0.82
3349,26,Resolve SG,rimsulfuron,22,CRS-1,1,2,0.33,1.81,0.18,0.82
3350,26,Resolve SG,rimsulfuron,22,CRS-1,2,2,0.71,1.81,0.39,0.61
3351,26,Resolve SG,rimsulfuron,22,CRS-1,3,2,1.01,1.81,0.56,0.44
3352,27,Resolve SG,rimsulfuron,44,CRS-1,1,2,0.31,1.81,0.17,0.83
3353,27,Resolve SG,rimsulfuron,44,CRS-1,2,2,0.06,1.81,0.03,0.97
3354,27,Resolve SG,rimsulfuron,44,CRS-1,3,2,0.31,1.81,0.17,0.83
3355,28,Resolve SG,rimsulfuron,88,CRS-1,1,2,0.07,1.81,0.04,0.96
3356,28,Resolve SG,rimsulfuron,88,CRS-1,2,2,0.09,1.81,0.05,0.95
3357,28,Resolve SG,rimsulfuron,88,CRS-1,3,2,0.23,1.81,0.13,0.87
,0,Control,chlorimuron-ethyl,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,chlorimuron-ethyl,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,chlorimuron-ethyl,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,chlorimuron-ethyl,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,chlorimuron-ethyl,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,chlorimuron-ethyl,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3358,29,Classic,chlorimuron-ethyl,6.6,CRS-1,1,2,0.12,1.81,0.07,0.93
3359,29,Classic,chlorimuron-ethyl,6.6,CRS-1,2,2,0.6,1.81,0.33,0.67
3360,29,Classic,chlorimuron-ethyl,6.6,CRS-1,3,2,0.08,1.81,0.04,0.96
3361,30,Classic,chlorimuron-ethyl,13.1,CRS-1,1,2,0.1,1.81,0.06,0.94
3362,30,Classic,chlorimuron-ethyl,13.1,CRS-1,2,2,0,1.81,0.00,1.00
3363,30,Classic,chlorimuron-ethyl,13.1,CRS-1,3,2,0.1,1.81,0.06,0.94
3364,31,Classic,chlorimuron-ethyl,26.3,CRS-1,1,2,0.95,1.81,0.52,0.48
3365,31,Classic,chlorimuron-ethyl,26.3,CRS-1,2,2,0.36,1.81,0.20,0.80
3366,31,Classic,chlorimuron-ethyl,26.3,CRS-1,3,2,0.06,1.81,0.03,0.97
3367,32,Classic,chlorimuron-ethyl,39.4,CRS-1,1,2,0.03,1.81,0.02,0.98
3368,32,Classic,chlorimuron-ethyl,39.4,CRS-1,2,2,0.11,1.81,0.06,0.94
3369,32,Classic,chlorimuron-ethyl,39.4,CRS-1,3,2,0.09,1.81,0.05,0.95
3370,33,Classic,chlorimuron-ethyl,52.5,CRS-1,1,2,0.07,1.81,0.04,0.96
3371,33,Classic,chlorimuron-ethyl,52.5,CRS-1,2,2,0.05,1.81,0.03,0.97
3372,33,Classic,chlorimuron-ethyl,52.5,CRS-1,3,2,0.07,1.81,0.04,0.96
3373,34,Classic,chlorimuron-ethyl,105,CRS-1,1,2,0.05,1.81,0.03,0.97
3374,34,Classic,chlorimuron-ethyl,105,CRS-1,2,2,0,1.81,0.00,1.00
3375,34,Classic,chlorimuron-ethyl,105,CRS-1,3,2,0,1.81,0.00,1.00
3376,35,Classic,chlorimuron-ethyl,210,CRS-1,1,2,0,1.81,0.00,1.00
3377,35,Classic,chlorimuron-ethyl,210,CRS-1,2,2,0,1.81,0.00,1.00
3378,35,Classic,chlorimuron-ethyl,210,CRS-1,3,2,0,1.81,0.00,1.00
,0,Control,imazethapyr,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,imazethapyr,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,imazethapyr,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,imazethapyr,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,imazethapyr,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,imazethapyr,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3379,36,Pursuit,imazethapyr,8.8,CRS-1,1,2,1.37,1.81,0.76,0.24
3380,36,Pursuit,imazethapyr,8.8,CRS-1,2,2,1.08,1.81,0.60,0.40
3381,36,Pursuit,imazethapyr,8.8,CRS-1,3,2,1.37,1.81,0.76,0.24
3382,37,Pursuit,imazethapyr,17.5,CRS-1,1,2,0.44,1.81,0.24,0.76
3383,37,Pursuit,imazethapyr,17.5,CRS-1,2,2,0.91,1.81,0.50,0.50
3384,37,Pursuit,imazethapyr,17.5,CRS-1,3,2,1.38,1.81,0.76,0.24
3385,38,Pursuit,imazethapyr,35,CRS-1,1,2,0.43,1.81,0.24,0.76
3386,38,Pursuit,imazethapyr,35,CRS-1,2,2,0.78,1.81,0.43,0.57
3387,38,Pursuit,imazethapyr,35,CRS-1,3,2,0.62,1.81,0.34,0.66
3388,39,Pursuit,imazethapyr,52.5,CRS-1,1,2,0.3,1.81,0.17,0.83
3389,39,Pursuit,imazethapyr,52.5,CRS-1,2,2,0.3,1.81,0.17,0.83
3390,39,Pursuit,imazethapyr,52.5,CRS-1,3,2,0.53,1.81,0.29,0.71
3391,40,Pursuit,imazethapyr,70,CRS-1,1,2,0.49,1.81,0.27,0.73
3392,40,Pursuit,imazethapyr,70,CRS-1,2,2,1.02,1.81,0.56,0.44
3393,40,Pursuit,imazethapyr,70,CRS-1,3,2,0.93,1.81,0.51,0.49
3394,41,Pursuit,imazethapyr,140,CRS-1,1,2,0.46,1.81,0.25,0.75
3395,41,Pursuit,imazethapyr,140,CRS-1,2,2,0.54,1.81,0.30,0.70
3396,41,Pursuit,imazethapyr,140,CRS-1,3,2,0.42,1.81,0.23,0.77
3397,42,Pursuit,imazethapyr,280,CRS-1,1,2,0.45,1.81,0.25,0.75
3398,42,Pursuit,imazethapyr,280,CRS-1,2,2,0.3,1.81,0.17,0.83
3399,42,Pursuit,imazethapyr,280,CRS-1,3,2,0.27,1.81,0.15,0.85
,0,Control,chloransulam-methyl,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,chloransulam-methyl,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,chloransulam-methyl,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,chloransulam-methyl,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,chloransulam-methyl,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,chloransulam-methyl,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3400,43,FirstRate,chloransulam-methyl,4.4,CRS-1,1,2,0.93,1.81,0.51,0.49
3401,43,FirstRate,chloransulam-methyl,4.4,CRS-1,2,2,0.7,1.81,0.39,0.61
3402,43,FirstRate,chloransulam-methyl,4.4,CRS-1,3,2,0.94,1.81,0.52,0.48
3403,44,FirstRate,chloransulam-methyl,8.8,CRS-1,1,2,0.32,1.81,0.18,0.82
3404,44,FirstRate,chloransulam-methyl,8.8,CRS-1,2,2,0.65,1.81,0.36,0.64
3405,44,FirstRate,chloransulam-methyl,8.8,CRS-1,3,2,0.19,1.81,0.10,0.90
3406,45,FirstRate,chloransulam-methyl,17.7,CRS-1,1,2,0.25,1.81,0.14,0.86
3407,45,FirstRate,chloransulam-methyl,17.7,CRS-1,2,2,0.1,1.81,0.06,0.94
3408,45,FirstRate,chloransulam-methyl,17.7,CRS-1,3,2,0.08,1.81,0.04,0.96
3409,46,FirstRate,chloransulam-methyl,26.5,CRS-1,1,2,0.48,1.81,0.27,0.73
3410,46,FirstRate,chloransulam-methyl,26.5,CRS-1,2,2,0.24,1.81,0.13,0.87
3411,46,FirstRate,chloransulam-methyl,26.5,CRS-1,3,2,0.21,1.81,0.12,0.88
3412,47,FirstRate,chloransulam-methyl,35.3,CRS-1,1,2,0.15,1.81,0.08,0.92
3413,47,FirstRate,chloransulam-methyl,35.3,CRS-1,2,2,0,1.81,0.00,1.00
3414,47,FirstRate,chloransulam-methyl,35.3,CRS-1,3,2,0.08,1.81,0.04,0.96
3415,48,FirstRate,chloransulam-methyl,70.6,CRS-1,1,2,0.25,1.81,0.14,0.86
3416,48,FirstRate,chloransulam-methyl,70.6,CRS-1,2,2,0.18,1.81,0.10,0.90
3417,48,FirstRate,chloransulam-methyl,70.6,CRS-1,3,2,0.12,1.81,0.07,0.93
3418,49,FirstRate,chloransulam-methyl,141,CRS-1,1,2,0.13,1.81,0.07,0.93
3419,49,FirstRate,chloransulam-methyl,141,CRS-1,2,2,0.1,1.81,0.06,0.94
3420,49,FirstRate,chloransulam-methyl,141,CRS-1,3,2,0.06,1.81,0.03,0.97
,0,Control,atrazine,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,atrazine,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,atrazine,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,atrazine,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,atrazine,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,atrazine,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3421,50,Aatrex 4L,atrazine,210,CRS-1,1,2,0.04,1.81,0.02,0.98
3422,50,Aatrex 4L,atrazine,210,CRS-1,2,2,1.52,1.81,0.84,0.16
3423,50,Aatrex 4L,atrazine,210,CRS-1,3,2,1.09,1.81,0.60,0.40
3424,51,Aatrex 4L,atrazine,420,CRS-1,1,2,0,1.81,0.00,1.00
3425,51,Aatrex 4L,atrazine,420,CRS-1,2,2,0.04,1.81,0.02,0.98
3426,51,Aatrex 4L,atrazine,420,CRS-1,3,2,0,1.81,0.00,1.00
3427,52,Aatrex 4L,atrazine,840,CRS-1,1,2,0,1.81,0.00,1.00
3428,52,Aatrex 4L,atrazine,840,CRS-1,2,2,0,1.81,0.00,1.00
3429,52,Aatrex 4L,atrazine,840,CRS-1,3,2,0,1.81,0.00,1.00
3430,53,Aatrex 4L,atrazine,1260,CRS-1,1,2,0,1.81,0.00,1.00
3431,53,Aatrex 4L,atrazine,1260,CRS-1,2,2,0,1.81,0.00,1.00
3432,53,Aatrex 4L,atrazine,1260,CRS-1,3,2,0,1.81,0.00,1.00
3433,54,Aatrex 4L,atrazine,1680,CRS-1,1,2,0,1.81,0.00,1.00
3434,54,Aatrex 4L,atrazine,1680,CRS-1,2,2,0,1.81,0.00,1.00
3435,54,Aatrex 4L,atrazine,1680,CRS-1,3,2,0,1.81,0.00,1.00
